reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/5-500811/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500812/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500813/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,703/0,,UNKNOWN,,
YS-N24/5-500814/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500815/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500816/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500817/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,376/0,,UNKNOWN,,
YS-N24/5-500818/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500819/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500820/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500821/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500822/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500823/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500824/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500825/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500826/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500827/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500828/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500829/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500830/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02561,,,,UNKNOWN,,
YS-N24/5-500831/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500832/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500833/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02562,,,,UNKNOWN,,
YS-N24/5-500834/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500835/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500836/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500837/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,1002/0,,UNKNOWN,,
YS-N24/5-500838/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,147/0,,UNKNOWN,,
YS-N24/5-500839/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500840/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,833/0,,UNKNOWN,,
YS-N24/5-500841/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,644/0,,UNKNOWN,,
YS-N24/5-500842/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500843/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500844/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02665,,,,UNKNOWN,,
YS-N24/5-500845/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02424,,,,UNKNOWN,,
YS-N24/5-500846/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500847/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500848/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500849/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500850/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02398,,73/2398,,UNKNOWN,,
YS-N24/5-500851/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500852/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500853/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500854/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500855/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500856/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500857/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,02565,,355/2565,,UNKNOWN,,
YS-N24/5-500858/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500859/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500860/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500861/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0500/2001,5,,,,,UNKNOWN,,
YS-N24/5-500862/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0489/2001,5,02766,,718/2766,,UNKNOWN,,
YS-N24/5-500863/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0659/2001,5,02739,,,,UNKNOWN,,
YS-N24/5-500864/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0350/2001,5,,,,,UNKNOWN,,
YS-N24/5-500865/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0683/2001,5,,,,,UNKNOWN,,
YS-N24/5-500866/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0279/2001,5,02767,,753/2767,,UNKNOWN,,
YS-N24/5-500867/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0278/2001,5,,,,,UNKNOWN,,
YS-N24/5-500868/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0498/2001,5,02744,,,,UNKNOWN,,
YS-N24/5-500869/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0014/2001,5,,,,,UNKNOWN,,
YS-N24/5-500870/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0261/2000,5,,,,,UNKNOWN,,
YS-N24/5-500871/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0662/2000,5,,,,,UNKNOWN,,
YS-N24/5-500872/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0312/2001,5,,,,,UNKNOWN,,
YS-N24/5-500873/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0601/2001,5,,,,,UNKNOWN,,
YS-N24/5-500874/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0452/2001,5,,,,,UNKNOWN,,
YS-N24/5-500875/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0658/2001,5,02748,,723/2748,,UNKNOWN,,
YS-N24/5-500876/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0696/2001,5,02749,,768/2749,,UNKNOWN,,
YS-N24/5-500877/2001,23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500878/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,286/2566,,UNKNOWN,,
YS-N24/5-500879/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0668/2001,5,02701,,,,UNKNOWN,,
YS-N24/5-500880/2001,32,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0571/2001,5,,,,,UNKNOWN,,
YS-N24/5-500881/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0715/2001,5,,,,,UNKNOWN,,
YS-N24/5-500882/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0560/2001,5,,,,,UNKNOWN,,
YS-N24/5-500883/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0298/2001,5,,,,,UNKNOWN,,
YS-N24/5-500884/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0720/2001,5,,,,,UNKNOWN,,
YS-N24/5-500885/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0766/2001,5,,,,,UNKNOWN,,
YS-N24/5-500886/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0665/2001,5,,,,,UNKNOWN,,
YS-N24/5-500887/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0753/2001,5,02816,,1044/2816,,UNKNOWN,,
YS-N24/5-500888/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0661/2001,5,,,,,UNKNOWN,,
YS-N24/5-500889/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0495/2001,5,,,,,UNKNOWN,,
YS-N24/5-500890/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0402/2001,5,,,,,UNKNOWN,,
YS-N24/5-500891/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0597/2001,5,,,,,UNKNOWN,,
YS-N24/5-500892/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0335/2001,5,,,,,UNKNOWN,,
YS-N24/5-500893/2001,22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0593/2001,5,,,,,UNKNOWN,,
YS-N24/5-500894/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0303/2001,5,,,,,UNKNOWN,,
YS-N24/5-500895/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0419/2001,5,,,1029/0,,UNKNOWN,,
YS-N24/5-500896/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0527/2001,5,,,,,UNKNOWN,,
YS-N24/5-500897/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0417/2001,5,02922,,1013/2922,,UNKNOWN,,
YS-N24/5-500898/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0418/2001,5,,,1020/2876,,UNKNOWN,,
YS-N24/5-500899/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0258/2001,5,,,,,UNKNOWN,,
YS-N24/5-500900/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0354/2001,5,02878,,1092/2878,,UNKNOWN,,
YS-N24/5-500901/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0458/2001,5,02818,,,,UNKNOWN,,
YS-N24/5-500902/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0345/2001,5,,,,,UNKNOWN,,
YS-N24/5-500903/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0792/2001,5,,,,,UNKNOWN,,
YS-N24/5-500904/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0284/2001,5,,,,,UNKNOWN,,
YS-N24/5-500905/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0549/2001,5,,,,,UNKNOWN,,
YS-N24/5-500906/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0425/2001,5,,,,,UNKNOWN,,
YS-N24/5-500907/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0256/2001,5,,,,,UNKNOWN,,
YS-N24/5-500908/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0424/2001,5,,,,,UNKNOWN,,
YS-N24/5-500909/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0786/2001,5,02927,,1040/2927,,UNKNOWN,,
YS-N24/5-500910/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0343/2001,5,,,,,UNKNOWN,,
YS-N24/5-500911/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0369/2001,5,,,,,UNKNOWN,,
YS-N24/5-500912/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0384/2001,5,,,,,UNKNOWN,,
YS-N24/5-500913/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0422/2001,5,,,,,UNKNOWN,,
YS-N24/5-500914/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0705/2001,5,,,,,UNKNOWN,,
YS-N24/5-500915/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0704/2001,5,,,,,UNKNOWN,,
YS-N24/5-500916/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0667/2001,5,,,,,UNKNOWN,,
YS-N24/5-500917/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0666/2001,5,,,,,UNKNOWN,,
YS-N24/5-500918/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0954/2001,5,,,,,UNKNOWN,,
YS-N24/5-500919/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0953/2001,5,,,,,UNKNOWN,,
YS-N24/5-500920/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/3-0095/2000,5,,,,,UNKNOWN,,
YS-N24/5-500921/2001,33,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0390/2001,5,,,,,UNKNOWN,,
YS-N24/5-500922/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0916/2001,5,,,,,UNKNOWN,,
YS-N24/5-500923/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0039/2001,5,,,,,UNKNOWN,,
YS-N24/5-500924/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0364/2001,5,02928,,1086/2928,,UNKNOWN,,
YS-N24/5-500925/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0396/2001,5,02819,,1076/2819,,UNKNOWN,,
YS-N24/5-500926/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0296/2001,5,,,,,UNKNOWN,,
YS-N24/5-500927/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0421/2001,5,,,,,UNKNOWN,,
YS-N24/5-500928/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0955/2001,5,,,,,UNKNOWN,,
YS-N24/5-500929/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500930/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,,,UNKNOWN,,
YS-N24/5-500931/2001,25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,,5,,,975/0,,UNKNOWN,,
YS-N24/5-500932/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0574/2001,5,02930,,1064/2930,,UNKNOWN,,
YS-N24/5-500933/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0533/2001,5,,,,,UNKNOWN,,
YS-N24/5-500934/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0536/2001,5,,,,,UNKNOWN,,
YS-N24/5-500935/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0602/2001,5,02890,,1109/2890,,UNKNOWN,,
YS-N24/5-500936/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0478/2001,5,,,,,UNKNOWN,,
YS-N24/5-500937/2001,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,N24,YS-N24/4-0616/2001,5,,,,,UNKNOWN,,
